French_Muni;Swiss_Muni;local_admin_unit_id_from;local_admin_unit_id_to;nb_vehicles
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Lausanne - Vaud - ch-5586;fr-74298;ch-5586;23.72093657
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Lavigny - Vaud - ch-5637;fr-74298;ch-5637;0.486364025
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Le Chenit - Vaud - ch-5872;fr-74298;ch-5872;12.46177391
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Le Lieu - Vaud - ch-5873;fr-74298;ch-5873;1.032613367
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Le Mont-sur-Lausanne - Vaud - ch-5587;fr-74298;ch-5587;1.102818908
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Lonay - Vaud - ch-5638;fr-74298;ch-5638;0.554596107
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Mies - Vaud - ch-5723;fr-74298;ch-5723;0.910087622
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Morges - Vaud - ch-5642;fr-74298;ch-5642;2.7019859
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Nyon - Vaud - ch-5724;fr-74298;ch-5724;10.96704656
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Orbe - Vaud - ch-5757;fr-74298;ch-5757;2.836464342
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Prangins - Vaud - ch-5725;fr-74298;ch-5725;2.436922227
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Prilly - Vaud - ch-5589;fr-74298;ch-5589;1.410469458
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Pully - Vaud - ch-5590;fr-74298;ch-5590;0.572405326
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Renens (VD) - Vaud - ch-5591;fr-74298;ch-5591;2.207140284
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Rennaz - Vaud - ch-5412;fr-74298;ch-5412;1.01876934
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Rolle - Vaud - ch-5861;fr-74298;ch-5861;1.7074554
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Romanel-sur-Lausanne - Vaud - ch-5592;fr-74298;ch-5592;0.49133582
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Saint-Prex - Vaud - ch-5646;fr-74298;ch-5646;1.567007294
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Signy-Avenex - Vaud - ch-5728;fr-74298;ch-5728;0.585066328
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Tolochenaz - Vaud - ch-5649;fr-74298;ch-5649;0.942586552
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Vallorbe - Vaud - ch-5764;fr-74298;ch-5764;1.718959555
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Vevey - Vaud - ch-5890;fr-74298;ch-5890;1.501706635
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Villeneuve (VD) - Vaud - ch-5414;fr-74298;ch-5414;1.479629768
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Yverdon-les-Bains - Vaud - ch-5938;fr-74298;ch-5938;6.721216097
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Port-Valais - Valais - ch-6154;fr-74298;ch-6154;0.715393914
Vétraz-Monthoux - Savoie (Haute-) - fr-74298;Vouvry - Valais - ch-6159;fr-74298;ch-6159;1.017239016
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Carouge (GE) - Genève - ch-6608;fr-74299;ch-6608;5.631605562
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Chêne-Bougeries - Genève - ch-6612;fr-74299;ch-6612;0.645820796
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Chêne-Bourg - Genève - ch-6613;fr-74299;ch-6613;0.624393516
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Collonge-Bellerive - Genève - ch-6616;fr-74299;ch-6616;0.926032346
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Genève - Genève - ch-6621;fr-74299;ch-6621;20.13594654
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Lancy - Genève - ch-6628;fr-74299;ch-6628;2.65581257
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Le Grand-Saconnex - Genève - ch-6623;fr-74299;ch-6623;1.041265675
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Meyrin - Genève - ch-6630;fr-74299;ch-6630;5.899873545
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Plan-les-Ouates - Genève - ch-6633;fr-74299;ch-6633;3.621476057
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Satigny - Genève - ch-6638;fr-74299;ch-6638;2.037077161
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Thônex - Genève - ch-6640;fr-74299;ch-6640;0.705668938
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Vernier - Genève - ch-6643;fr-74299;ch-6643;3.169547822
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Versoix - Genève - ch-6644;fr-74299;ch-6644;0.519628545
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Lausanne - Vaud - ch-5586;fr-74299;ch-5586;1.489747703
Veyrier-du-Lac - Savoie (Haute-) - fr-74299;Nyon - Vaud - ch-5724;fr-74299;ch-5724;0.688764222
Villard - Savoie (Haute-) - fr-74301;Carouge (GE) - Genève - ch-6608;fr-74301;ch-6608;5.329013364
Villard - Savoie (Haute-) - fr-74301;Chêne-Bougeries - Genève - ch-6612;fr-74301;ch-6612;0.611120153
Villard - Savoie (Haute-) - fr-74301;Collonge-Bellerive - Genève - ch-6616;fr-74301;ch-6616;0.876275636
Villard - Savoie (Haute-) - fr-74301;Genève - Genève - ch-6621;fr-74301;ch-6621;19.05402057
Villard - Savoie (Haute-) - fr-74301;Lancy - Genève - ch-6628;fr-74301;ch-6628;2.513112916
Villard - Savoie (Haute-) - fr-74301;Le Grand-Saconnex - Genève - ch-6623;fr-74301;ch-6623;0.985317355
Villard - Savoie (Haute-) - fr-74301;Meyrin - Genève - ch-6630;fr-74301;ch-6630;5.582867021
Villard - Savoie (Haute-) - fr-74301;Plan-les-Ouates - Genève - ch-6633;fr-74301;ch-6633;3.42689027
Villard - Savoie (Haute-) - fr-74301;Satigny - Genève - ch-6638;fr-74301;ch-6638;1.927622824
Villard - Savoie (Haute-) - fr-74301;Thônex - Genève - ch-6640;fr-74301;ch-6640;0.66775259
Villard - Savoie (Haute-) - fr-74301;Vernier - Genève - ch-6643;fr-74301;ch-6643;2.999244623
Villard - Savoie (Haute-) - fr-74301;Lausanne - Vaud - ch-5586;fr-74301;ch-5586;1.409701963
Villard - Savoie (Haute-) - fr-74301;Nyon - Vaud - ch-5724;fr-74301;ch-5724;0.651756183
Les Villards-sur-Thônes - Savoie (Haute-) - fr-74302;Carouge (GE) - Genève - ch-6608;fr-74302;ch-6608;1.03867726
Les Villards-sur-Thônes - Savoie (Haute-) - fr-74302;Genève - Genève - ch-6621;fr-74302;ch-6621;3.713816522
Les Villards-sur-Thônes - Savoie (Haute-) - fr-74302;Meyrin - Genève - ch-6630;fr-74302;ch-6630;1.088155841
Les Villards-sur-Thônes - Savoie (Haute-) - fr-74302;Plan-les-Ouates - Genève - ch-6633;fr-74302;ch-6633;0.66793471
Villaz - Savoie (Haute-) - fr-74303;Bernex - Genève - ch-6607;fr-74303;ch-6607;0.627525034
Villaz - Savoie (Haute-) - fr-74303;Carouge (GE) - Genève - ch-6608;fr-74303;ch-6608;9.625822578
Villaz - Savoie (Haute-) - fr-74303;Chêne-Bougeries - Genève - ch-6612;fr-74303;ch-6612;1.103869283
Villaz - Savoie (Haute-) - fr-74303;Chêne-Bourg - Genève - ch-6613;fr-74303;ch-6613;1.067244702
Villaz - Savoie (Haute-) - fr-74303;Collonge-Bellerive - Genève - ch-6616;fr-74303;ch-6616;1.582820914
Villaz - Savoie (Haute-) - fr-74303;Cologny - Genève - ch-6617;fr-74303;ch-6617;0.623158061
Villaz - Savoie (Haute-) - fr-74303;Genève - Genève - ch-6621;fr-74303;ch-6621;34.41736938
Villaz - Savoie (Haute-) - fr-74303;Lancy - Genève - ch-6628;fr-74303;ch-6628;4.539447998
Villaz - Savoie (Haute-) - fr-74303;Le Grand-Saconnex - Genève - ch-6623;fr-74303;ch-6623;1.779783497
Villaz - Savoie (Haute-) - fr-74303;Meyrin - Genève - ch-6630;fr-74303;ch-6630;10.08435966
Villaz - Savoie (Haute-) - fr-74303;Onex - Genève - ch-6631;fr-74303;ch-6631;0.784183814
Villaz - Savoie (Haute-) - fr-74303;Perly-Certoux - Genève - ch-6632;fr-74303;ch-6632;0.62608043
Villaz - Savoie (Haute-) - fr-74303;Plan-les-Ouates - Genève - ch-6633;fr-74303;ch-6633;6.190008446
Villaz - Savoie (Haute-) - fr-74303;Satigny - Genève - ch-6638;fr-74303;ch-6638;3.481874416
Villaz - Savoie (Haute-) - fr-74303;Thônex - Genève - ch-6640;fr-74303;ch-6640;1.206164728
Villaz - Savoie (Haute-) - fr-74303;Vernier - Genève - ch-6643;fr-74303;ch-6643;5.417550048
Villaz - Savoie (Haute-) - fr-74303;Versoix - Genève - ch-6644;fr-74303;ch-6644;0.888175161
Villaz - Savoie (Haute-) - fr-74303;Veyrier - Genève - ch-6645;fr-74303;ch-6645;0.656449678
Villaz - Savoie (Haute-) - fr-74303;Lausanne - Vaud - ch-5586;fr-74303;ch-5586;2.546351465
Villaz - Savoie (Haute-) - fr-74303;Le Chenit - Vaud - ch-5872;fr-74303;ch-5872;1.337723583
Villaz - Savoie (Haute-) - fr-74303;Nyon - Vaud - ch-5724;fr-74303;ch-5724;1.177270341
Villaz - Savoie (Haute-) - fr-74303;Yverdon-les-Bains - Vaud - ch-5938;fr-74303;ch-5938;0.721496742
Ville-en-Sallaz - Savoie (Haute-) - fr-74304;Carouge (GE) - Genève - ch-6608;fr-74304;ch-6608;6.498539916
Ville-en-Sallaz - Savoie (Haute-) - fr-74304;Chêne-Bougeries - Genève - ch-6612;fr-74304;ch-6612;0.745239021
Ville-en-Sallaz - Savoie (Haute-) - fr-74304;Chêne-Bourg - Genève - ch-6613;fr-74304;ch-6613;0.720513207
Ville-en-Sallaz - Savoie (Haute-) - fr-74304;Collonge-Bellerive - Genève - ch-6616;fr-74304;ch-6616;1.068586587
Ville-en-Sallaz - Savoie (Haute-) - fr-74304;Genève - Genève - ch-6621;fr-74304;ch-6621;23.235692
Ville-en-Sallaz - Savoie (Haute-) - fr-74304;Lancy - Genève - ch-6628;fr-74304;ch-6628;3.064650712
Ville-en-Sallaz - Savoie (Haute-) - fr-74304;Le Grand-Saconnex - Genève - ch-6623;fr-74304;ch-6623;1.201559036
Ville-en-Sallaz - Savoie (Haute-) - fr-74304;Meyrin - Genève - ch-6630;fr-74304;ch-6630;6.80810531
Ville-en-Sallaz - Savoie (Haute-) - fr-74304;Plan-les-Ouates - Genève - ch-6633;fr-74304;ch-6633;4.178969293
Ville-en-Sallaz - Savoie (Haute-) - fr-74304;Satigny - Genève - ch-6638;fr-74304;ch-6638;2.350666626
Ville-en-Sallaz - Savoie (Haute-) - fr-74304;Thônex - Genève - ch-6640;fr-74304;ch-6640;0.81430024
Ville-en-Sallaz - Savoie (Haute-) - fr-74304;Vernier - Genève - ch-6643;fr-74304;ch-6643;3.657470824
Ville-en-Sallaz - Savoie (Haute-) - fr-74304;Lausanne - Vaud - ch-5586;fr-74304;ch-5586;1.719080785
Ville-en-Sallaz - Savoie (Haute-) - fr-74304;Nyon - Vaud - ch-5724;fr-74304;ch-5724;0.794793197
Ville-la-Grand - Savoie (Haute-) - fr-74305;Aire-la-Ville - Genève - ch-6601;fr-74305;ch-6601;0.690908381
Ville-la-Grand - Savoie (Haute-) - fr-74305;Anières - Genève - ch-6602;fr-74305;ch-6602;0.919102726
Ville-la-Grand - Savoie (Haute-) - fr-74305;Bardonnex - Genève - ch-6605;fr-74305;ch-6605;2.398722051
Ville-la-Grand - Savoie (Haute-) - fr-74305;Bellevue - Genève - ch-6606;fr-74305;ch-6606;3.232884949
Ville-la-Grand - Savoie (Haute-) - fr-74305;Bernex - Genève - ch-6607;fr-74305;ch-6607;4.430373359
Ville-la-Grand - Savoie (Haute-) - fr-74305;Carouge (GE) - Genève - ch-6608;fr-74305;ch-6608;67.95902253
Ville-la-Grand - Savoie (Haute-) - fr-74305;Cartigny - Genève - ch-6609;fr-74305;ch-6609;0.703017245
Ville-la-Grand - Savoie (Haute-) - fr-74305;Chêne-Bougeries - Genève - ch-6612;fr-74305;ch-6612;7.793399148
Ville-la-Grand - Savoie (Haute-) - fr-74305;Chêne-Bourg - Genève - ch-6613;fr-74305;ch-6613;7.534826886
Ville-la-Grand - Savoie (Haute-) - fr-74305;Collonge-Bellerive - Genève - ch-6616;fr-74305;ch-6616;11.17483325
Ville-la-Grand - Savoie (Haute-) - fr-74305;Cologny - Genève - ch-6617;fr-74305;ch-6617;4.399542204
Ville-la-Grand - Savoie (Haute-) - fr-74305;Confignon - Genève - ch-6618;fr-74305;ch-6618;1.957626915
Ville-la-Grand - Savoie (Haute-) - fr-74305;Dardagny - Genève - ch-6620;fr-74305;ch-6620;0.707407202
Ville-la-Grand - Savoie (Haute-) - fr-74305;Genthod - Genève - ch-6622;fr-74305;ch-6622;1.456356087
Ville-la-Grand - Savoie (Haute-) - fr-74305;Genève - Genève - ch-6621;fr-74305;ch-6621;242.9891848
Ville-la-Grand - Savoie (Haute-) - fr-74305;Hermance - Genève - ch-6625;fr-74305;ch-6625;0.445104438
Ville-la-Grand - Savoie (Haute-) - fr-74305;Jussy - Genève - ch-6626;fr-74305;ch-6626;0.724012672
Ville-la-Grand - Savoie (Haute-) - fr-74305;Lancy - Genève - ch-6628;fr-74305;ch-6628;32.04884011
Ville-la-Grand - Savoie (Haute-) - fr-74305;Le Grand-Saconnex - Genève - ch-6623;fr-74305;ch-6623;12.56540371
Ville-la-Grand - Savoie (Haute-) - fr-74305;Meinier - Genève - ch-6629;fr-74305;ch-6629;1.893859219
Ville-la-Grand - Savoie (Haute-) - fr-74305;Meyrin - Genève - ch-6630;fr-74305;ch-6630;71.19632842
Ville-la-Grand - Savoie (Haute-) - fr-74305;Onex - Genève - ch-6631;fr-74305;ch-6631;5.536395986
Ville-la-Grand - Savoie (Haute-) - fr-74305;Perly-Certoux - Genève - ch-6632;fr-74305;ch-6632;4.42017435
Ville-la-Grand - Savoie (Haute-) - fr-74305;Plan-les-Ouates - Genève - ch-6633;fr-74305;ch-6633;43.7019195
Ville-la-Grand - Savoie (Haute-) - fr-74305;Pregny-Chambésy - Genève - ch-6634;fr-74305;ch-6634;0.890984768
Ville-la-Grand - Savoie (Haute-) - fr-74305;Presinge - Genève - ch-6635;fr-74305;ch-6635;0.485531842
Ville-la-Grand - Savoie (Haute-) - fr-74305;Puplinge - Genève - ch-6636;fr-74305;ch-6636;0.563734614
Ville-la-Grand - Savoie (Haute-) - fr-74305;Satigny - Genève - ch-6638;fr-74305;ch-6638;24.58229206
Ville-la-Grand - Savoie (Haute-) - fr-74305;Thônex - Genève - ch-6640;fr-74305;ch-6640;8.515612591
Ville-la-Grand - Savoie (Haute-) - fr-74305;Troinex - Genève - ch-6641;fr-74305;ch-6641;1.10059128
Ville-la-Grand - Savoie (Haute-) - fr-74305;Vandoeuvres - Genève - ch-6642;fr-74305;ch-6642;1.247197587
Ville-la-Grand - Savoie (Haute-) - fr-74305;Vernier - Genève - ch-6643;fr-74305;ch-6643;38.24830582
Ville-la-Grand - Savoie (Haute-) - fr-74305;Versoix - Genève - ch-6644;fr-74305;ch-6644;6.270582622
Ville-la-Grand - Savoie (Haute-) - fr-74305;Veyrier - Genève - ch-6645;fr-74305;ch-6645;4.634583497
Ville-la-Grand - Savoie (Haute-) - fr-74305;Aubonne - Vaud - ch-5422;fr-74305;ch-5422;1.546620295
Ville-la-Grand - Savoie (Haute-) - fr-74305;Ballaigues - Vaud - ch-5744;fr-74305;ch-5744;1.620103329
Ville-la-Grand - Savoie (Haute-) - fr-74305;Bussigny - Vaud - ch-5624;fr-74305;ch-5624;1.30787785
Ville-la-Grand - Savoie (Haute-) - fr-74305;Chavannes-de-Bogis - Vaud - ch-5707;fr-74305;ch-5707;1.367116397
Ville-la-Grand - Savoie (Haute-) - fr-74305;Chavornay - Vaud - ch-5749;fr-74305;ch-5749;0.451040101
Ville-la-Grand - Savoie (Haute-) - fr-74305;Coppet - Vaud - ch-5712;fr-74305;ch-5712;0.472613349
Ville-la-Grand - Savoie (Haute-) - fr-74305;Corsier-sur-Vevey - Vaud - ch-5884;fr-74305;ch-5884;0.437884393
Ville-la-Grand - Savoie (Haute-) - fr-74305;Crissier - Vaud - ch-5583;fr-74305;ch-5583;2.468107922
Ville-la-Grand - Savoie (Haute-) - fr-74305;Eclépens - Vaud - ch-5482;fr-74305;ch-5482;0.519416639
Ville-la-Grand - Savoie (Haute-) - fr-74305;Ecublens (VD) - Vaud - ch-5635;fr-74305;ch-5635;2.388727597
Ville-la-Grand - Savoie (Haute-) - fr-74305;Etoy - Vaud - ch-5636;fr-74305;ch-5636;0.928076065
Ville-la-Grand - Savoie (Haute-) - fr-74305;Eysins - Vaud - ch-5716;fr-74305;ch-5716;1.305218807
Ville-la-Grand - Savoie (Haute-) - fr-74305;Founex - Vaud - ch-5717;fr-74305;ch-5717;0.477495278
Ville-la-Grand - Savoie (Haute-) - fr-74305;Genolier - Vaud - ch-5718;fr-74305;ch-5718;0.673645421
Ville-la-Grand - Savoie (Haute-) - fr-74305;Gland - Vaud - ch-5721;fr-74305;ch-5721;2.93925909
Ville-la-Grand - Savoie (Haute-) - fr-74305;L'Abbaye - Vaud - ch-5871;fr-74305;ch-5871;0.638548574
Ville-la-Grand - Savoie (Haute-) - fr-74305;Lausanne - Vaud - ch-5586;fr-74305;ch-5586;17.97743052
Ville-la-Grand - Savoie (Haute-) - fr-74305;Le Chenit - Vaud - ch-5872;fr-74305;ch-5872;9.444427878
Ville-la-Grand - Savoie (Haute-) - fr-74305;Le Lieu - Vaud - ch-5873;fr-74305;ch-5873;0.782588622
Ville-la-Grand - Savoie (Haute-) - fr-74305;Le Mont-sur-Lausanne - Vaud - ch-5587;fr-74305;ch-5587;0.835795426
Ville-la-Grand - Savoie (Haute-) - fr-74305;Mies - Vaud - ch-5723;fr-74305;ch-5723;0.689729806
Ville-la-Grand - Savoie (Haute-) - fr-74305;Morges - Vaud - ch-5642;fr-74305;ch-5642;2.047759103
Ville-la-Grand - Savoie (Haute-) - fr-74305;Nyon - Vaud - ch-5724;fr-74305;ch-5724;8.31161607
Ville-la-Grand - Savoie (Haute-) - fr-74305;Orbe - Vaud - ch-5757;fr-74305;ch-5757;2.149676531
Ville-la-Grand - Savoie (Haute-) - fr-74305;Prangins - Vaud - ch-5725;fr-74305;ch-5725;1.846874801
Ville-la-Grand - Savoie (Haute-) - fr-74305;Prilly - Vaud - ch-5589;fr-74305;ch-5589;1.068955124
Ville-la-Grand - Savoie (Haute-) - fr-74305;Renens (VD) - Vaud - ch-5591;fr-74305;ch-5591;1.672729531
Ville-la-Grand - Savoie (Haute-) - fr-74305;Rennaz - Vaud - ch-5412;fr-74305;ch-5412;0.772096623
Ville-la-Grand - Savoie (Haute-) - fr-74305;Rolle - Vaud - ch-5861;fr-74305;ch-5861;1.294032414
Ville-la-Grand - Savoie (Haute-) - fr-74305;Saint-Prex - Vaud - ch-5646;fr-74305;ch-5646;1.187590746
Ville-la-Grand - Savoie (Haute-) - fr-74305;Signy-Avenex - Vaud - ch-5728;fr-74305;ch-5728;0.443405312
Ville-la-Grand - Savoie (Haute-) - fr-74305;Tolochenaz - Vaud - ch-5649;fr-74305;ch-5649;0.714359831
Ville-la-Grand - Savoie (Haute-) - fr-74305;Vallorbe - Vaud - ch-5764;fr-74305;ch-5764;1.302751089
Ville-la-Grand - Savoie (Haute-) - fr-74305;Vevey - Vaud - ch-5890;fr-74305;ch-5890;1.138101213
Ville-la-Grand - Savoie (Haute-) - fr-74305;Villeneuve (VD) - Vaud - ch-5414;fr-74305;ch-5414;1.121369777
Ville-la-Grand - Savoie (Haute-) - fr-74305;Yverdon-les-Bains - Vaud - ch-5938;fr-74305;ch-5938;5.093820601
Ville-la-Grand - Savoie (Haute-) - fr-74305;Port-Valais - Valais - ch-6154;fr-74305;ch-6154;0.542176922
Ville-la-Grand - Savoie (Haute-) - fr-74305;Vouvry - Valais - ch-6159;fr-74305;ch-6159;0.770936834
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Carouge (GE) - Genève - ch-6608;fr-74306;ch-6608;6.144471083
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Chêne-Bougeries - Genève - ch-6612;fr-74306;ch-6612;0.704635145
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Chêne-Bourg - Genève - ch-6613;fr-74306;ch-6613;0.681256501
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Collonge-Bellerive - Genève - ch-6616;fr-74306;ch-6616;1.010365323
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Genève - Genève - ch-6621;fr-74306;ch-6621;21.96971003
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Lancy - Genève - ch-6628;fr-74306;ch-6628;2.897675158
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Le Grand-Saconnex - Genève - ch-6623;fr-74306;ch-6623;1.136092852
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Meyrin - Genève - ch-6630;fr-74306;ch-6630;6.437170002
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Plan-les-Ouates - Genève - ch-6633;fr-74306;ch-6633;3.951280796
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Satigny - Genève - ch-6638;fr-74306;ch-6638;2.222592043
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Thônex - Genève - ch-6640;fr-74306;ch-6640;0.769933607
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Vernier - Genève - ch-6643;fr-74306;ch-6643;3.458195841
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Lausanne - Vaud - ch-5586;fr-74306;ch-5586;1.625417757
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Le Chenit - Vaud - ch-5872;fr-74306;ch-5872;0.85391184
Villy-le-Bouveret - Savoie (Haute-) - fr-74306;Nyon - Vaud - ch-5724;fr-74306;ch-5724;0.751489393
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Carouge (GE) - Genève - ch-6608;fr-74307;ch-6608;7.906441307
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Chêne-Bougeries - Genève - ch-6612;fr-74307;ch-6612;0.90669422
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Chêne-Bourg - Genève - ch-6613;fr-74307;ch-6613;0.876611586
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Collonge-Bellerive - Genève - ch-6616;fr-74307;ch-6616;1.300094673
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Genève - Genève - ch-6621;fr-74307;ch-6621;28.26967864
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Lancy - Genève - ch-6628;fr-74307;ch-6628;3.728603854
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Le Grand-Saconnex - Genève - ch-6623;fr-74307;ch-6623;1.461875455
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Meyrin - Genève - ch-6630;fr-74307;ch-6630;8.283073696
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Onex - Genève - ch-6631;fr-74307;ch-6631;0.644111529
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Plan-les-Ouates - Genève - ch-6633;fr-74307;ch-6633;5.084338307
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Satigny - Genève - ch-6638;fr-74307;ch-6638;2.859935916
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Thônex - Genève - ch-6640;fr-74307;ch-6640;0.990717474
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Vernier - Genève - ch-6643;fr-74307;ch-6643;4.449857779
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Versoix - Genève - ch-6644;fr-74307;ch-6644;0.72952776
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Lausanne - Vaud - ch-5586;fr-74307;ch-5586;2.091517711
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Le Chenit - Vaud - ch-5872;fr-74307;ch-5872;1.098777056
Villy-le-Pelloux - Savoie (Haute-) - fr-74307;Nyon - Vaud - ch-5724;fr-74307;ch-5724;0.966984253
Vinzier - Savoie (Haute-) - fr-74308;Carouge (GE) - Genève - ch-6608;fr-74308;ch-6608;4.32054395
Vinzier - Savoie (Haute-) - fr-74308;Collonge-Bellerive - Genève - ch-6616;fr-74308;ch-6616;0.710448096
Vinzier - Savoie (Haute-) - fr-74308;Genève - Genève - ch-6621;fr-74308;ch-6621;15.44821295
Vinzier - Savoie (Haute-) - fr-74308;Lancy - Genève - ch-6628;fr-74308;ch-6628;2.037528162
Vinzier - Savoie (Haute-) - fr-74308;Le Grand-Saconnex - Genève - ch-6623;fr-74308;ch-6623;0.798854618
Vinzier - Savoie (Haute-) - fr-74308;Meyrin - Genève - ch-6630;fr-74308;ch-6630;4.526358011
Vinzier - Savoie (Haute-) - fr-74308;Plan-les-Ouates - Genève - ch-6633;fr-74308;ch-6633;2.778381102
Vinzier - Savoie (Haute-) - fr-74308;Satigny - Genève - ch-6638;fr-74308;ch-6638;1.562836975
Vinzier - Savoie (Haute-) - fr-74308;Vernier - Genève - ch-6643;fr-74308;ch-6643;2.431663673
Vinzier - Savoie (Haute-) - fr-74308;Lausanne - Vaud - ch-5586;fr-74308;ch-5586;1.142928132
Viry - Savoie (Haute-) - fr-74309;Aire-la-Ville - Genève - ch-6601;fr-74309;ch-6601;0.843366256
Viry - Savoie (Haute-) - fr-74309;Anières - Genève - ch-6602;fr-74309;ch-6602;1.121914637
Viry - Savoie (Haute-) - fr-74309;Bardonnex - Genève - ch-6605;fr-74309;ch-6605;2.928031115
Viry - Savoie (Haute-) - fr-74309;Bellevue - Genève - ch-6606;fr-74309;ch-6606;3.946262851
Viry - Savoie (Haute-) - fr-74309;Bernex - Genève - ch-6607;fr-74309;ch-6607;5.407992575
Viry - Savoie (Haute-) - fr-74309;Carouge (GE) - Genève - ch-6608;fr-74309;ch-6608;82.95506033
Viry - Savoie (Haute-) - fr-74309;Cartigny - Genève - ch-6609;fr-74309;ch-6609;0.858147098
Viry - Savoie (Haute-) - fr-74309;Chêne-Bougeries - Genève - ch-6612;fr-74309;ch-6612;9.513113526
Viry - Savoie (Haute-) - fr-74309;Chêne-Bourg - Genève - ch-6613;fr-74309;ch-6613;9.197483949
Viry - Savoie (Haute-) - fr-74309;Collonge-Bellerive - Genève - ch-6616;fr-74309;ch-6616;13.64070482
Viry - Savoie (Haute-) - fr-74309;Cologny - Genève - ch-6617;fr-74309;ch-6617;5.370358127
Viry - Savoie (Haute-) - fr-74309;Confignon - Genève - ch-6618;fr-74309;ch-6618;2.389602628
Viry - Savoie (Haute-) - fr-74309;Dardagny - Genève - ch-6620;fr-74309;ch-6620;0.863505756
Viry - Savoie (Haute-) - fr-74309;Genthod - Genève - ch-6622;fr-74309;ch-6622;1.777719905
